Lab_ID,BANDNUMB,Family,AOU,Com_Name,YR,Season,MO,DAY,ASEX,AAGE,SITE_MST,LAT_DEG,LAT_MIN,LONG_DEG,LONG_MIN,ST,FLYWAY,Cult_Res,Vir_Res,ELISA_Re,PRNT_Res,PRNT_Ttr,,,,,,,,,,,,,,,,,,
US01-0142,8071-71447,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,27,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0144,2240-86404,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,27,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0145,2240-86405,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,27,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0146,2240-86406,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,27,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0147,2240-86407,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,27,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0148,1970-20799,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,27,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0149,1970-20800,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,27,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0150,0972-93082,Mimidae,7050,Brown Thrasher,2001,Spring,4,27,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0151,,Emberizidae,5630,Field Sparrow,2001,Spring,4,27,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0152,1820-54611,Parulidae,6810,Common Yellowthroat,2001,Spring,4,27,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0153,1651-21572,Hirundinidae,6140,Tree Swallow,2001,Spring,4,27,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0154,1351-89252,Emberizidae,5580,White-throated Sparrow,2001,Spring,4,27,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0155,1351-89251,Emberizidae,5580,White-throated Sparrow,2001,Spring,4,27,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0156,1820-55006,Vireonidae,6310,White-eyed Vireo,2001,Spring,4,27,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0157,1651-21573,Hirundinidae,6140,Tree Swallow,2001,Spring,4,27,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0158,1651-21571,Hirundinidae,6140,Tree Swallow,2001,Spring,4,27,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0159,8071-71448,Emberizidae,5870,Eastern Towhee,2001,Spring,4,27,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0160,8071-71449,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,27,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0161,2240-86409,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,27,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0162,1820-55007,Parulidae,6810,Common Yellowthroat,2001,Spring,4,27,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0163,0991-66529,Icteridae,4980,Red-winged Blackbird,2001,Spring,4,27,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0164,1351-89253,Icteridae,4950,Brown-headed Cowbird,2001,Spring,4,27,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0165,0991-66530,Icteridae,4980,Red-winged Blackbird,2001,Spring,4,27,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0166,0991-66528,Icteridae,4980,Red-winged Blackbird,2001,Spring,4,27,M,SY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0167,,Sittidae,7290,Brown-headed Nuthatch,2001,Spring,4,27,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0168,2240-86410,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,27,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0169,0991-66531,Parulidae,6830,Yellow-breasted Chat,2001,Spring,4,27,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0170,2141-83581,Parulidae,6770,Kentucky Warbler,2001,Spring,4,27,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0171,2240-86411,Parulidae,6710,Pine Warbler,2001,Spring,4,27,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0172,1013-12394,Icteridae,5110,Common Grackle,2001,Spring,4,27,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0173,1013-12395,Icteridae,5110,Common Grackle,2001,Spring,4,27,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0174,1013-12396,Icteridae,5110,Common Grackle,2001,Spring,4,27,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0175,0972-93083,Icteridae,4980,Red-winged Blackbird,2001,Spring,4,27,M,SY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0176,0972-93084,Icteridae,4980,Red-winged Blackbird,2001,Spring,4,27,M,SY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0177,0972-93085,Icteridae,4980,Red-winged Blackbird,2001,Spring,4,27,M,SY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0178,0972-93086,Icteridae,4980,Red-winged Blackbird,2001,Spring,4,27,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0179,0972-93088,Icteridae,4980,Red-winged Blackbird,2001,Spring,4,27,M,SY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0180,0972-93087,Icteridae,4980,Red-winged Blackbird,2001,Spring,4,27,M,SY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0181,0972-93089,Icteridae,4980,Red-winged Blackbird,2001,Spring,4,27,M,SY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0182,0972-93090,Icteridae,4980,Red-winged Blackbird,2001,Spring,4,27,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0183,2240-86412,Parulidae,6520,Yellow Warbler,2001,Spring,4,27,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0184,8071-71450,Mimidae,7040,Gray Catbird,2001,Spring,4,27,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0185,8071-71451,Mimidae,7040,Gray Catbird,2001,Spring,4,27,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0186,2240-86413,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,27,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0187,8071-71452,Turdidae,7550,Wood Thrush,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0188,2240-86414,Parulidae,6360,Black-and-white Warbler,2001,Spring,4,28,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0189,8071-71415,Mimidae,7040,Gray Catbird,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0190,1820-55012,Parulidae,6360,Black-and-white Warbler,2001,Spring,4,28,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0191,1820-55011,Parulidae,6810,Common Yellowthroat,2001,Spring,4,28,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0192,1820-55009,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,28,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0193,1820-55010,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,28,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0194,0972-93091,Mimidae,7050,Brown Thrasher,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0195,8071-71416,Mimidae,7040,Gray Catbird,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0196,8071-71417,Mimidae,7040,Gray Catbird,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0197,8071-71418,Mimidae,7040,Gray Catbird,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0198,8071-71419,Mimidae,7040,Gray Catbird,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0199,1013-12397,Icteridae,5110,Common Grackle,2001,Spring,4,28,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0200,1820-55013,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,28,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0201,8071-71420,Icteridae,4980,Red-winged Blackbird,2001,Spring,4,28,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0202,0991-66532,Tyrannidae,4520,Great Crested Flycatcher,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0203,0991-66534,Mimidae,7040,Gray Catbird,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0204,1351-89254,Emberizidae,5580,White-throated Sparrow,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0205,1820-55016,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,28,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0206,0991-66533,Mimidae,7040,Gray Catbird,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0207,1351-89256,Troglodytidae,7180,Carolina Wren,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0208,8071-71421,Mimidae,7040,Gray Catbird,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0209,1820-55015,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0210,8071-71422,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,28,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0211,1351-89255,Picidae,3940,Downy Woodpecker,2001,Spring,4,28,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0212,,Emberizidae,5580,White-throated Sparrow,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0213,8071-71423,Mimidae,7040,Gray Catbird,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0214,1820-55017,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,28,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0215,8071-71424,Mimidae,7040,Gray Catbird,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0216,1791-85102,Emberizidae,5580,White-throated Sparrow,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0217,1820-55019,Parulidae,6520,Yellow Warbler,2001,Spring,4,28,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0218,8071-71425,Mimidae,7040,Gray Catbird,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0219,1013-12398,Icteridae,5110,Common Grackle,2001,Spring,4,28,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0220,1820-55018,Vireonidae,6240,Red-eyed Vireo,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0221,1791-85103,Emberizidae,5580,White-throated Sparrow,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0222,1820-55020,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,28,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0223,1651-20574,Vireonidae,6290,Blue-headed Vireo,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0224,1791-85104,Emberizidae,5810,Song Sparrow,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0225,1791-85105,Icteridae,5060,Orchard Oriole,2001,Spring,4,28,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0226,1013-12399,Mimidae,7050,Brown Thrasher,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0227,8071-71426,Icteridae,5070,Baltimore Oriole,2001,Spring,4,28,M,SY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0228,2240-86415,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0229,8071-71427,Emberizidae,5870,Eastern Towhee,2001,Spring,4,28,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0230,0991-66535,Mimidae,7040,Gray Catbird,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0231,1820-54621,Parulidae,6810,Common Yellowthroat,2001,Spring,4,28,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0232,8071-71428,Icteridae,4980,Red-winged Blackbird,2001,Spring,4,28,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0233,1791-85106,Turdidae,7580,Swainson's Thrush,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0234,1820-55021,Parulidae,6810,Common Yellowthroat,2001,Spring,4,28,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0235,1820-55022,Emberizidae,5630,Field Sparrow,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0236,1820-55024,Emberizidae,5630,Field Sparrow,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0237,1351-89257,Picidae,3940,Downy Woodpecker,2001,Spring,4,28,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0238,8071-71429,Emberizidae,5870,Eastern Towhee,2001,Spring,4,28,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0239,2240-86416,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0240,2240-86417,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,28,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0241,8071-71430,Mimidae,7040,Gray Catbird,2001,Spring,4,28,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0242,0972-93092,Emberizidae,5870,Eastern Towhee,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0243,1013-12400,Icteridae,5110,Common Grackle,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0244,1163-66101,Icteridae,5110,Common Grackle,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0245,2240-86418,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,29,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0246,2240-86419,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,29,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0247,2240-86420,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,POS,NEG,,,,,,,,,,,,,,,,,,,
US01-0248,2240-86421,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0249,2240-86422,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,29,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0250,2240-86423,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,29,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0251,2240-86425,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0252,,Parulidae,6390,Worm-eating Warbler,2001,Spring,4,29,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0253,1433-69575,Mimidae,7050,Brown Thrasher,2001,Spring,4,29,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0254,1163-66102,Picidae,4120,Yellow-shafted Flicker,2001,Spring,4,29,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0255,8071-71431,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0256,8071-71432,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,29,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0257,1163-66103,Mimidae,7050,Brown Thrasher,2001,Spring,4,29,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0258,1791-85107,Picidae,3940,Downy Woodpecker,2001,Spring,4,29,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0259,1791-85108,Picidae,3940,Downy Woodpecker,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0260,1791-85109,Emberizidae,5580,White-throated Sparrow,2001,Spring,4,29,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0261,1791-85110,Emberizidae,5810,Song Sparrow,2001,Spring,4,29,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0262,8071-71433,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0263,8071-71434,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0264,8071-71453,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,29,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0265,0972-93094,Emberizidae,5870,Eastern Towhee,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0266,1433-69576,Mimidae,7050,Brown Thrasher,2001,Spring,4,29,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0267,1820-55025,Vireonidae,6310,White-eyed Vireo,2001,Spring,4,29,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0268,2110-99421,Parulidae,6730,Prairie Warbler,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0269,0991-66536,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,29,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0270,0991-66537,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0271,1351-89258,Icteridae,4950,Brown-headed Cowbird,2001,Spring,4,29,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0272,1163-66104,Icteridae,5110,Common Grackle,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0273,1791-85111,Picidae,3940,Downy Woodpecker,2001,Spring,4,29,F,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0274,,Parulidae,6390,Worm-eating Warbler,2001,Spring,4,29,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0275,0991-66538,Emberizidae,5870,Eastern Towhee,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0276,1433-69577,Icteridae,5110,Common Grackle,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0277,1351-89259,Emberizidae,5810,Song Sparrow,2001,Spring,4,29,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0278,0991-66539,Mimidae,7040,Gray Catbird,2001,Spring,4,29,U,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0280,1651-20575,Vireonidae,6290,Blue-headed Vireo,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0281,1820-55026,Parulidae,6810,Common Yellowthroat,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0282,8071-71454,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0283,2240-86426,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0284,1163-66105,Icteridae,5110,Common Grackle,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0285,1163-66106,Icteridae,5110,Common Grackle,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0286,1163-66107,Icteridae,5110,Common Grackle,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-0287,8071-71455,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,29,M,AHY,CHINC,37,55,075,20,VA,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
